timestamp_iso,crisis_pressure,crisis_band,escalation_forecast,forecast_band
2026-07-21T23:36:09.469Z,91,extreme,58,elevated
2026-07-21T23:41:04.101Z,91,extreme,58,elevated
2026-07-21T23:46:13.833Z,91,extreme,58,elevated
2026-07-21T23:51:10.333Z,91,extreme,58,elevated
2026-07-21T23:56:13.670Z,91,extreme,58,elevated
2026-07-22T00:01:03.086Z,91,extreme,58,elevated
2026-07-22T00:06:09.094Z,91,extreme,58,elevated
2026-07-22T00:11:14.219Z,91,extreme,58,elevated
2026-07-22T00:16:05.015Z,91,extreme,58,elevated
2026-07-22T00:21:10.717Z,91,extreme,58,elevated
2026-07-22T00:26:06.119Z,91,extreme,58,elevated
2026-07-22T00:31:08.311Z,91,extreme,58,elevated
2026-07-22T00:36:03.941Z,91,extreme,58,elevated
2026-07-22T00:41:04.457Z,91,extreme,58,elevated
2026-07-22T00:46:06.990Z,91,extreme,58,elevated
2026-07-22T00:51:20.806Z,91,extreme,58,elevated
2026-07-22T00:56:13.364Z,91,extreme,58,elevated
2026-07-22T01:01:03.275Z,91,extreme,58,elevated
2026-07-22T01:06:13.462Z,91,extreme,58,elevated
2026-07-22T01:11:17.787Z,91,extreme,58,elevated
2026-07-22T01:16:03.182Z,91,extreme,58,elevated
2026-07-22T01:21:04.081Z,91,extreme,58,elevated
2026-07-22T01:26:05.675Z,91,extreme,58,elevated
2026-07-22T01:31:05.664Z,91,extreme,58,elevated
2026-07-22T01:36:10.942Z,91,extreme,58,elevated
2026-07-22T01:41:04.345Z,91,extreme,58,elevated
2026-07-22T01:46:14.379Z,91,extreme,58,elevated
2026-07-22T01:51:13.112Z,91,extreme,58,elevated
2026-07-22T01:56:13.617Z,91,extreme,58,elevated
2026-07-22T02:01:06.088Z,91,extreme,58,elevated
2026-07-22T02:06:07.711Z,91,extreme,58,elevated
2026-07-22T02:11:11.888Z,91,extreme,58,elevated
2026-07-22T02:16:09.215Z,91,extreme,58,elevated
2026-07-22T02:21:08.043Z,91,extreme,58,elevated
2026-07-22T02:26:14.311Z,91,extreme,58,elevated
2026-07-22T02:31:07.859Z,91,extreme,58,elevated
2026-07-22T02:36:05.008Z,91,extreme,58,elevated
2026-07-22T02:41:03.711Z,91,extreme,58,elevated
2026-07-22T02:46:11.572Z,91,extreme,58,elevated
2026-07-22T02:51:04.444Z,91,extreme,58,elevated
2026-07-22T02:56:09.518Z,91,extreme,58,elevated
2026-07-22T03:01:03.797Z,91,extreme,58,elevated
2026-07-22T03:06:04.745Z,91,extreme,58,elevated
2026-07-22T03:11:09.958Z,91,extreme,58,elevated
2026-07-22T03:16:06.032Z,91,extreme,58,elevated
2026-07-22T03:21:07.829Z,91,extreme,58,elevated
2026-07-22T03:26:15.399Z,91,extreme,58,elevated
2026-07-22T03:31:04.017Z,91,extreme,58,elevated
2026-07-22T03:36:06.062Z,91,extreme,58,elevated
2026-07-22T03:41:03.710Z,91,extreme,58,elevated
2026-07-22T03:46:11.311Z,91,extreme,58,elevated
2026-07-22T03:51:11.475Z,91,extreme,58,elevated
2026-07-22T03:56:04.399Z,91,extreme,58,elevated
2026-07-22T04:01:03.424Z,91,extreme,58,elevated
2026-07-22T04:06:17.080Z,91,extreme,58,elevated
2026-07-22T04:11:14.723Z,91,extreme,58,elevated
2026-07-22T04:16:10.936Z,91,extreme,58,elevated
2026-07-22T04:21:15.062Z,91,extreme,58,elevated
2026-07-22T04:26:07.312Z,91,extreme,58,elevated
2026-07-22T04:31:03.053Z,91,extreme,58,elevated
2026-07-22T04:36:09.785Z,91,extreme,58,elevated
2026-07-22T04:41:12.667Z,91,extreme,58,elevated
2026-07-22T04:46:13.083Z,91,extreme,58,elevated
2026-07-22T04:51:12.852Z,91,extreme,58,elevated
2026-07-22T04:56:05.839Z,91,extreme,58,elevated
2026-07-22T05:01:03.830Z,91,extreme,58,elevated
2026-07-22T05:06:12.939Z,91,extreme,58,elevated
2026-07-22T05:11:06.531Z,91,extreme,58,elevated
2026-07-22T05:16:04.605Z,91,extreme,58,elevated
2026-07-22T05:21:09.809Z,91,extreme,58,elevated
2026-07-22T05:26:05.424Z,91,extreme,58,elevated
2026-07-22T05:31:04.024Z,91,extreme,58,elevated
2026-07-22T05:36:04.163Z,91,extreme,58,elevated
2026-07-22T05:41:03.722Z,91,extreme,58,elevated
2026-07-22T05:46:03.275Z,91,extreme,58,elevated
2026-07-22T05:51:03.819Z,91,extreme,58,elevated
2026-07-22T05:56:03.802Z,91,extreme,58,elevated
2026-07-22T06:01:19.812Z,91,extreme,58,elevated
2026-07-22T06:06:13.047Z,91,extreme,58,elevated
2026-07-22T06:11:09.936Z,91,extreme,58,elevated
2026-07-22T06:16:04.185Z,91,extreme,58,elevated
2026-07-22T06:21:05.988Z,91,extreme,58,elevated
2026-07-22T06:26:10.912Z,91,extreme,58,elevated
2026-07-22T06:31:05.604Z,91,extreme,58,elevated
2026-07-22T06:36:06.543Z,91,extreme,58,elevated
2026-07-22T06:41:03.202Z,91,extreme,58,elevated
2026-07-22T06:46:06.553Z,91,extreme,58,elevated
2026-07-22T06:51:11.512Z,91,extreme,58,elevated
2026-07-22T06:56:04.778Z,91,extreme,58,elevated
2026-07-22T07:01:07.052Z,91,extreme,58,elevated
2026-07-22T07:06:08.426Z,91,extreme,58,elevated
2026-07-22T07:11:13.817Z,91,extreme,58,elevated
2026-07-22T07:16:12.719Z,91,extreme,58,elevated
2026-07-22T07:21:04.770Z,91,extreme,58,elevated
2026-07-22T07:26:06.684Z,91,extreme,58,elevated
2026-07-22T07:31:15.352Z,91,extreme,58,elevated
2026-07-22T07:36:04.723Z,91,extreme,58,elevated
2026-07-22T07:41:06.846Z,91,extreme,58,elevated
2026-07-22T07:46:04.720Z,91,extreme,58,elevated
2026-07-22T07:51:04.944Z,91,extreme,58,elevated
2026-07-22T07:56:08.342Z,91,extreme,58,elevated
2026-07-22T08:01:04.360Z,91,extreme,58,elevated
2026-07-22T08:06:09.764Z,91,extreme,58,elevated
2026-07-22T08:11:04.559Z,91,extreme,58,elevated
2026-07-22T08:16:09.809Z,91,extreme,58,elevated
2026-07-22T08:21:09.364Z,91,extreme,58,elevated
2026-07-22T08:26:05.168Z,91,extreme,58,elevated
2026-07-22T08:31:04.039Z,91,extreme,58,elevated
2026-07-22T08:36:10.368Z,91,extreme,58,elevated
2026-07-22T08:41:05.047Z,91,extreme,58,elevated
2026-07-22T08:46:05.972Z,91,extreme,58,elevated
2026-07-22T08:51:10.398Z,91,extreme,58,elevated
2026-07-22T08:56:04.309Z,91,extreme,58,elevated
2026-07-22T09:01:03.387Z,91,extreme,58,elevated
2026-07-22T09:06:09.403Z,91,extreme,58,elevated
2026-07-22T09:11:10.192Z,91,extreme,58,elevated
2026-07-22T09:16:07.585Z,91,extreme,58,elevated
2026-07-22T09:21:04.473Z,91,extreme,58,elevated
2026-07-22T09:26:09.036Z,91,extreme,58,elevated
2026-07-22T09:31:03.174Z,91,extreme,58,elevated
2026-07-22T09:36:03.223Z,91,extreme,58,elevated
2026-07-22T09:41:04.053Z,91,extreme,58,elevated
2026-07-22T09:46:04.196Z,91,extreme,58,elevated
2026-07-22T09:51:03.840Z,91,extreme,58,elevated
2026-07-22T09:56:03.826Z,91,extreme,58,elevated
2026-07-22T10:01:06.335Z,91,extreme,58,elevated
2026-07-22T10:06:05.160Z,91,extreme,58,elevated
2026-07-22T10:11:05.245Z,91,extreme,58,elevated
2026-07-22T10:16:11.291Z,91,extreme,58,elevated
2026-07-22T10:21:04.107Z,91,extreme,58,elevated
2026-07-22T10:26:12.438Z,91,extreme,58,elevated
2026-07-22T10:31:10.195Z,91,extreme,58,elevated
2026-07-22T10:36:03.912Z,91,extreme,58,elevated
2026-07-22T10:41:03.128Z,91,extreme,58,elevated
2026-07-22T10:46:07.439Z,91,extreme,58,elevated
2026-07-22T10:51:07.400Z,91,extreme,58,elevated
2026-07-22T10:56:05.990Z,91,extreme,58,elevated
2026-07-22T11:01:05.221Z,91,extreme,58,elevated
2026-07-22T11:06:09.780Z,91,extreme,58,elevated
2026-07-22T11:11:03.520Z,91,extreme,58,elevated
2026-07-22T11:16:04.968Z,91,extreme,58,elevated
2026-07-22T11:21:07.949Z,91,extreme,58,elevated
2026-07-22T11:26:13.422Z,91,extreme,58,elevated
2026-07-22T11:31:04.716Z,91,extreme,58,elevated
2026-07-22T11:36:08.998Z,91,extreme,58,elevated
2026-07-22T11:41:04.999Z,91,extreme,58,elevated
2026-07-22T11:46:03.419Z,91,extreme,58,elevated
2026-07-22T11:51:13.226Z,91,extreme,58,elevated
2026-07-22T11:56:11.657Z,91,extreme,58,elevated
2026-07-22T12:01:04.260Z,91,extreme,58,elevated
2026-07-22T12:06:05.507Z,91,extreme,58,elevated
2026-07-22T12:11:08.068Z,91,extreme,58,elevated
2026-07-22T12:16:07.099Z,91,extreme,58,elevated
2026-07-22T12:21:05.242Z,91,extreme,58,elevated
2026-07-22T12:26:07.405Z,91,extreme,58,elevated
2026-07-22T12:31:13.364Z,91,extreme,58,elevated
2026-07-22T12:36:15.979Z,91,extreme,58,elevated
2026-07-22T12:41:07.412Z,91,extreme,58,elevated
2026-07-22T12:46:04.776Z,91,extreme,58,elevated
2026-07-22T12:51:11.848Z,91,extreme,58,elevated
2026-07-22T12:56:09.970Z,91,extreme,58,elevated
2026-07-22T13:01:05.423Z,91,extreme,58,elevated
2026-07-22T13:06:03.220Z,91,extreme,59,elevated
2026-07-22T13:11:11.364Z,91,extreme,59,elevated
2026-07-22T13:16:09.373Z,91,extreme,59,elevated
2026-07-22T13:21:07.581Z,91,extreme,59,elevated
2026-07-22T13:26:14.095Z,91,extreme,59,elevated
2026-07-22T13:31:04.946Z,91,extreme,59,elevated
2026-07-22T13:36:04.210Z,91,extreme,59,elevated
2026-07-22T13:41:05.541Z,91,extreme,59,elevated
2026-07-22T13:46:06.702Z,91,extreme,59,elevated
2026-07-22T13:51:08.423Z,92,extreme,59,elevated
2026-07-22T13:56:05.590Z,92,extreme,59,elevated
2026-07-22T14:01:09.858Z,92,extreme,59,elevated
2026-07-22T14:06:03.837Z,92,extreme,59,elevated
2026-07-22T14:11:12.010Z,92,extreme,59,elevated
2026-07-22T14:16:04.265Z,92,extreme,59,elevated
2026-07-22T14:21:05.365Z,92,extreme,59,elevated
2026-07-22T14:26:06.007Z,92,extreme,59,elevated
2026-07-22T14:31:03.561Z,92,extreme,59,elevated
2026-07-22T14:36:12.992Z,92,extreme,59,elevated
2026-07-22T14:41:05.767Z,92,extreme,59,elevated
2026-07-22T14:46:04.289Z,92,extreme,59,elevated
2026-07-22T14:51:04.956Z,92,extreme,59,elevated
2026-07-22T14:56:12.690Z,92,extreme,59,elevated
2026-07-22T15:01:05.139Z,92,extreme,59,elevated
2026-07-22T15:06:09.948Z,92,extreme,59,elevated
2026-07-22T15:11:03.810Z,92,extreme,59,elevated
2026-07-22T15:16:14.265Z,92,extreme,59,elevated
2026-07-22T15:21:07.222Z,92,extreme,59,elevated
2026-07-22T15:26:11.782Z,92,extreme,59,elevated
2026-07-22T15:31:04.377Z,92,extreme,59,elevated
2026-07-22T15:36:05.109Z,92,extreme,59,elevated
2026-07-22T15:41:03.731Z,92,extreme,59,elevated
2026-07-22T15:46:05.844Z,92,extreme,59,elevated
2026-07-22T15:51:03.305Z,92,extreme,59,elevated
2026-07-22T15:56:03.239Z,92,extreme,59,elevated
2026-07-22T16:01:05.139Z,92,extreme,59,elevated
2026-07-22T16:06:03.719Z,92,extreme,59,elevated
2026-07-22T16:11:04.441Z,92,extreme,59,elevated
2026-07-22T16:16:04.198Z,92,extreme,59,elevated
2026-07-22T16:21:04.469Z,92,extreme,59,elevated
2026-07-22T16:26:03.960Z,92,extreme,59,elevated
2026-07-22T16:31:04.578Z,92,extreme,59,elevated
2026-07-22T16:36:04.305Z,92,extreme,59,elevated
2026-07-22T16:41:03.944Z,92,extreme,59,elevated
2026-07-22T16:46:03.792Z,92,extreme,59,elevated
2026-07-22T16:51:03.828Z,92,extreme,59,elevated
2026-07-22T16:56:03.396Z,92,extreme,59,elevated
2026-07-22T17:01:03.223Z,92,extreme,59,elevated
2026-07-22T17:06:03.822Z,92,extreme,59,elevated
2026-07-22T17:11:04.780Z,92,extreme,59,elevated
2026-07-22T17:16:03.356Z,92,extreme,59,elevated
2026-07-22T17:21:03.776Z,92,extreme,59,elevated
2026-07-22T17:26:03.972Z,92,extreme,59,elevated
2026-07-22T17:31:03.672Z,92,extreme,59,elevated
2026-07-22T17:36:04.380Z,92,extreme,59,elevated
2026-07-22T17:41:03.906Z,92,extreme,59,elevated
2026-07-22T17:46:03.286Z,92,extreme,59,elevated
2026-07-22T17:51:03.165Z,92,extreme,59,elevated
2026-07-22T17:56:03.847Z,92,extreme,59,elevated
2026-07-22T18:01:05.558Z,92,extreme,59,elevated
2026-07-22T18:06:04.164Z,92,extreme,59,elevated
2026-07-22T18:11:03.323Z,92,extreme,59,elevated
2026-07-22T18:16:03.242Z,92,extreme,59,elevated
2026-07-22T18:21:03.313Z,92,extreme,59,elevated
2026-07-22T18:26:03.782Z,92,extreme,59,elevated
2026-07-22T18:31:04.020Z,92,extreme,59,elevated
2026-07-22T18:36:03.216Z,92,extreme,59,elevated
2026-07-22T18:41:03.976Z,92,extreme,59,elevated
2026-07-22T18:46:03.578Z,92,extreme,59,elevated
2026-07-22T18:51:04.016Z,92,extreme,59,elevated
2026-07-22T18:56:03.417Z,92,extreme,59,elevated
2026-07-22T19:01:10.084Z,92,extreme,59,elevated
2026-07-22T19:06:35.810Z,92,extreme,59,elevated
2026-07-22T19:11:03.618Z,92,extreme,59,elevated
2026-07-22T19:16:03.350Z,92,extreme,59,elevated
2026-07-22T19:21:43.186Z,92,extreme,59,elevated
2026-07-22T19:26:11.869Z,92,extreme,59,elevated
2026-07-22T19:31:05.511Z,92,extreme,59,elevated
2026-07-22T19:36:45.596Z,92,extreme,59,elevated
2026-07-22T19:42:08.730Z,92,extreme,59,elevated
2026-07-22T19:47:27.330Z,92,extreme,59,elevated
2026-07-22T19:52:09.948Z,92,extreme,59,elevated
2026-07-22T19:57:09.466Z,92,extreme,59,elevated
2026-07-22T20:02:06.461Z,92,extreme,59,elevated
2026-07-22T20:07:10.262Z,92,extreme,59,elevated
2026-07-22T20:12:08.070Z,92,extreme,59,elevated
2026-07-22T20:17:07.696Z,92,extreme,59,elevated
2026-07-22T20:22:04.984Z,92,extreme,59,elevated
2026-07-22T20:27:05.093Z,92,extreme,59,elevated
2026-07-22T20:32:07.897Z,92,extreme,59,elevated
2026-07-22T20:37:04.612Z,92,extreme,59,elevated
2026-07-22T20:42:13.298Z,92,extreme,59,elevated
2026-07-22T20:47:03.929Z,92,extreme,59,elevated
2026-07-22T20:52:07.848Z,92,extreme,59,elevated
2026-07-22T20:57:11.225Z,92,extreme,59,elevated
2026-07-22T21:02:10.857Z,92,extreme,59,elevated
2026-07-22T21:07:08.403Z,92,extreme,59,elevated
2026-07-22T21:12:11.011Z,92,extreme,59,elevated
2026-07-22T21:17:07.342Z,92,extreme,59,elevated
2026-07-22T21:22:07.539Z,92,extreme,59,elevated
2026-07-22T21:27:13.142Z,92,extreme,59,elevated
2026-07-22T21:32:14.749Z,92,extreme,59,elevated
2026-07-22T21:37:07.406Z,92,extreme,59,elevated
2026-07-22T21:42:08.588Z,92,extreme,59,elevated
2026-07-22T21:47:04.760Z,92,extreme,59,elevated
2026-07-22T21:52:08.400Z,92,extreme,59,elevated
2026-07-22T21:57:09.934Z,92,extreme,59,elevated
2026-07-22T22:02:03.744Z,92,extreme,59,elevated
2026-07-22T22:07:12.317Z,92,extreme,59,elevated
2026-07-22T22:12:04.024Z,92,extreme,59,elevated
2026-07-22T22:17:09.731Z,92,extreme,59,elevated
2026-07-22T22:22:07.816Z,92,extreme,59,elevated
2026-07-22T22:27:07.957Z,92,extreme,59,elevated
2026-07-22T22:32:10.278Z,92,extreme,59,elevated
2026-07-22T22:37:09.851Z,92,extreme,59,elevated
2026-07-22T22:42:04.171Z,92,extreme,59,elevated
2026-07-22T22:47:09.752Z,92,extreme,59,elevated
2026-07-22T22:52:12.985Z,92,extreme,59,elevated
2026-07-22T22:57:10.949Z,92,extreme,59,elevated
2026-07-22T23:02:17.936Z,92,extreme,59,elevated
2026-07-22T23:07:05.087Z,92,extreme,59,elevated
2026-07-22T23:12:04.239Z,92,extreme,59,elevated
2026-07-22T23:17:10.152Z,92,extreme,59,elevated
2026-07-22T23:22:12.279Z,92,extreme,59,elevated
2026-07-22T23:27:07.096Z,92,extreme,59,elevated
2026-07-22T23:32:04.195Z,92,extreme,59,elevated
2026-07-22T23:37:10.253Z,92,extreme,59,elevated
2026-07-22T23:42:06.859Z,92,extreme,59,elevated
2026-07-22T23:47:08.971Z,92,extreme,59,elevated
2026-07-22T23:52:05.462Z,92,extreme,59,elevated
2026-07-22T23:57:05.115Z,92,extreme,59,elevated
2026-07-23T00:02:07.697Z,92,extreme,59,elevated
2026-07-23T00:07:06.665Z,92,extreme,60,high
2026-07-23T00:12:10.951Z,92,extreme,60,high
2026-07-23T00:17:06.384Z,92,extreme,60,high
2026-07-23T00:22:04.154Z,92,extreme,60,high
2026-07-23T00:27:07.431Z,92,extreme,60,high
2026-07-23T00:32:12.236Z,92,extreme,60,high
2026-07-23T00:37:04.944Z,92,extreme,60,high
2026-07-23T00:42:10.615Z,92,extreme,60,high
2026-07-23T00:47:07.540Z,92,extreme,60,high
2026-07-23T00:52:04.207Z,92,extreme,60,high
2026-07-23T00:57:05.854Z,92,extreme,60,high
2026-07-23T01:02:05.385Z,92,extreme,60,high
2026-07-23T01:07:08.986Z,92,extreme,60,high
2026-07-23T01:12:04.068Z,92,extreme,60,high
2026-07-23T01:17:03.243Z,92,extreme,60,high
2026-07-23T01:22:04.114Z,92,extreme,60,high
2026-07-23T01:27:03.746Z,92,extreme,60,high
2026-07-23T01:32:03.954Z,92,extreme,60,high
2026-07-23T01:37:04.078Z,92,extreme,60,high
2026-07-23T01:42:03.653Z,92,extreme,60,high
2026-07-23T01:47:03.136Z,92,extreme,60,high
2026-07-23T01:52:04.503Z,92,extreme,60,high
2026-07-23T01:57:03.310Z,92,extreme,60,high
2026-07-23T02:02:03.724Z,92,extreme,60,high
2026-07-23T02:07:03.267Z,92,extreme,60,high
2026-07-23T02:12:03.730Z,92,extreme,60,high
2026-07-23T02:17:03.790Z,92,extreme,60,high
2026-07-23T02:22:04.094Z,92,extreme,60,high
2026-07-23T02:27:03.695Z,92,extreme,60,high
2026-07-23T02:32:03.143Z,92,extreme,60,high
2026-07-23T02:37:03.201Z,92,extreme,60,high
2026-07-23T02:42:03.693Z,92,extreme,60,high
2026-07-23T02:47:04.089Z,92,extreme,60,high
2026-07-23T02:52:03.230Z,92,extreme,60,high
2026-07-23T02:57:03.622Z,92,extreme,60,high
2026-07-23T03:02:10.595Z,92,extreme,60,high
2026-07-23T03:07:09.012Z,92,extreme,60,high
2026-07-23T03:12:05.137Z,92,extreme,60,high
2026-07-23T03:17:07.655Z,92,extreme,60,high
2026-07-23T03:22:05.507Z,92,extreme,60,high
2026-07-23T03:27:04.525Z,92,extreme,60,high
2026-07-23T03:32:08.846Z,92,extreme,60,high
2026-07-23T03:37:07.293Z,92,extreme,60,high
2026-07-23T03:42:07.342Z,92,extreme,60,high
2026-07-23T03:47:04.580Z,92,extreme,60,high
2026-07-23T03:52:04.339Z,92,extreme,60,high
2026-07-23T03:57:09.579Z,92,extreme,60,high
2026-07-23T04:02:05.401Z,92,extreme,60,high
2026-07-23T04:07:11.176Z,92,extreme,60,high
2026-07-23T04:12:09.395Z,92,extreme,60,high
2026-07-23T04:17:09.589Z,92,extreme,60,high
2026-07-23T04:22:10.036Z,92,extreme,60,high
2026-07-23T04:27:04.309Z,92,extreme,60,high
2026-07-23T04:32:03.144Z,92,extreme,60,high
2026-07-23T04:37:04.660Z,92,extreme,60,high
2026-07-23T04:42:12.253Z,92,extreme,60,high
2026-07-23T04:47:09.265Z,92,extreme,60,high
2026-07-23T04:52:12.949Z,92,extreme,60,high
2026-07-23T04:57:04.610Z,92,extreme,60,high
2026-07-23T05:02:13.213Z,92,extreme,60,high
2026-07-23T05:07:08.040Z,92,extreme,60,high
2026-07-23T05:12:15.201Z,92,extreme,60,high
2026-07-23T05:17:08.785Z,92,extreme,60,high
2026-07-23T05:22:10.513Z,92,extreme,60,high
2026-07-23T05:27:05.530Z,92,extreme,60,high
2026-07-23T05:32:06.957Z,92,extreme,60,high
2026-07-23T05:37:03.735Z,92,extreme,60,high
2026-07-23T05:42:08.709Z,92,extreme,60,high
2026-07-23T05:47:06.114Z,92,extreme,60,high
2026-07-23T05:52:08.968Z,92,extreme,60,high
2026-07-23T05:57:04.723Z,92,extreme,60,high
2026-07-23T06:02:14.043Z,92,extreme,60,high
2026-07-23T06:07:04.762Z,92,extreme,60,high
2026-07-23T06:12:03.710Z,92,extreme,60,high
2026-07-23T06:17:10.224Z,92,extreme,60,high
2026-07-23T06:22:11.603Z,92,extreme,60,high
2026-07-23T06:27:09.917Z,92,extreme,60,high
2026-07-23T06:32:07.897Z,92,extreme,60,high
2026-07-23T06:37:04.487Z,92,extreme,60,high
2026-07-23T06:42:08.767Z,92,extreme,60,high
2026-07-23T06:47:08.231Z,92,extreme,60,high
2026-07-23T06:52:07.677Z,92,extreme,61,high
2026-07-23T06:57:06.434Z,92,extreme,61,high
2026-07-23T07:02:07.860Z,92,extreme,61,high
2026-07-23T07:07:07.468Z,92,extreme,61,high
2026-07-23T07:12:04.457Z,92,extreme,61,high
2026-07-23T07:17:03.990Z,92,extreme,61,high
2026-07-23T07:22:06.198Z,92,extreme,61,high
2026-07-23T07:27:08.024Z,92,extreme,61,high
2026-07-23T07:32:08.528Z,92,extreme,61,high
2026-07-23T07:37:03.748Z,92,extreme,61,high
2026-07-23T07:42:08.861Z,92,extreme,61,high
2026-07-23T07:47:09.561Z,92,extreme,61,high
2026-07-23T07:52:08.913Z,92,extreme,61,high
2026-07-23T07:57:08.436Z,92,extreme,61,high
2026-07-23T08:02:04.553Z,92,extreme,61,high
2026-07-23T08:07:03.182Z,92,extreme,61,high
2026-07-23T08:12:06.129Z,92,extreme,61,high
2026-07-23T08:17:04.956Z,92,extreme,61,high
2026-07-23T08:22:10.886Z,92,extreme,61,high
2026-07-23T08:27:11.480Z,92,extreme,61,high
2026-07-23T08:32:08.212Z,92,extreme,61,high
2026-07-23T08:37:06.616Z,92,extreme,61,high
2026-07-23T08:42:11.124Z,92,extreme,61,high
2026-07-23T08:47:13.161Z,92,extreme,61,high
2026-07-23T08:52:06.472Z,92,extreme,61,high
2026-07-23T08:57:06.604Z,92,extreme,61,high
2026-07-23T09:02:10.445Z,92,extreme,61,high
2026-07-23T09:07:14.491Z,92,extreme,61,high
2026-07-23T09:12:11.522Z,92,extreme,61,high
2026-07-23T09:17:09.008Z,92,extreme,61,high
2026-07-23T09:22:06.322Z,92,extreme,61,high
2026-07-23T09:27:12.962Z,92,extreme,61,high
2026-07-23T09:32:05.026Z,92,extreme,61,high
2026-07-23T09:37:07.073Z,92,extreme,61,high
2026-07-23T09:42:08.310Z,92,extreme,61,high
2026-07-23T09:47:11.764Z,92,extreme,61,high
2026-07-23T09:52:05.276Z,92,extreme,61,high
2026-07-23T09:57:03.906Z,92,extreme,61,high
2026-07-23T10:02:03.401Z,92,extreme,61,high
2026-07-23T10:07:04.655Z,92,extreme,61,high
2026-07-23T10:12:03.350Z,92,extreme,61,high
2026-07-23T10:17:07.313Z,92,extreme,61,high
2026-07-23T10:22:12.463Z,92,extreme,61,high
2026-07-23T10:27:09.681Z,92,extreme,61,high
2026-07-23T10:32:04.902Z,92,extreme,61,high
2026-07-23T10:37:03.340Z,92,extreme,61,high
2026-07-23T10:42:09.629Z,92,extreme,61,high
2026-07-23T10:47:08.263Z,92,extreme,61,high
2026-07-23T10:52:06.546Z,92,extreme,61,high
2026-07-23T10:57:03.839Z,92,extreme,60,high
2026-07-23T11:02:03.943Z,92,extreme,60,high
2026-07-23T11:07:03.318Z,92,extreme,60,high
2026-07-23T11:12:04.925Z,92,extreme,60,high
2026-07-23T11:17:03.805Z,92,extreme,60,high
2026-07-23T11:22:03.196Z,92,extreme,60,high
2026-07-23T11:27:03.750Z,92,extreme,60,high
2026-07-23T11:32:04.373Z,92,extreme,60,high
2026-07-23T11:37:03.205Z,92,extreme,60,high
2026-07-23T11:42:03.880Z,91,extreme,60,high
2026-07-23T11:47:03.690Z,91,extreme,60,high
2026-07-23T11:52:03.620Z,91,extreme,60,high
2026-07-23T11:57:04.067Z,91,extreme,60,high
2026-07-23T12:02:03.571Z,91,extreme,60,high
2026-07-23T12:07:03.780Z,91,extreme,60,high
2026-07-23T12:12:04.399Z,91,extreme,60,high
2026-07-23T12:17:05.236Z,91,extreme,60,high
2026-07-23T12:22:05.383Z,91,extreme,60,high
2026-07-23T12:27:03.083Z,91,extreme,60,high
2026-07-23T12:32:03.660Z,91,extreme,60,high
2026-07-23T12:37:03.450Z,91,extreme,60,high
2026-07-23T12:42:03.720Z,91,extreme,60,high
2026-07-23T12:47:03.237Z,91,extreme,60,high
2026-07-23T12:52:03.303Z,91,extreme,60,high
2026-07-23T12:57:03.701Z,91,extreme,60,high
2026-07-23T13:02:23.750Z,91,extreme,60,high
2026-07-23T13:07:07.526Z,91,extreme,60,high
2026-07-23T13:12:12.552Z,91,extreme,60,high
2026-07-23T13:17:05.608Z,91,extreme,60,high
2026-07-23T13:22:04.257Z,91,extreme,60,high
2026-07-23T13:27:14.697Z,91,extreme,60,high
2026-07-23T13:32:12.019Z,91,extreme,60,high
2026-07-23T13:37:03.679Z,91,extreme,60,high
2026-07-23T13:42:14.810Z,91,extreme,60,high
2026-07-23T13:47:05.577Z,91,extreme,60,high
2026-07-23T13:52:05.190Z,91,extreme,60,high
2026-07-23T13:57:11.074Z,91,extreme,60,high
2026-07-23T14:02:13.379Z,91,extreme,60,high
2026-07-23T14:07:12.033Z,92,extreme,60,high
2026-07-23T14:12:13.303Z,92,extreme,60,high
2026-07-23T14:17:13.709Z,92,extreme,60,high
2026-07-23T14:22:12.719Z,92,extreme,59,elevated
2026-07-23T14:27:11.549Z,92,extreme,59,elevated
2026-07-23T14:32:05.649Z,92,extreme,59,elevated
2026-07-23T14:37:07.229Z,92,extreme,59,elevated
2026-07-23T14:42:05.988Z,92,extreme,59,elevated
2026-07-23T14:47:05.193Z,92,extreme,59,elevated
2026-07-23T14:52:08.937Z,92,extreme,59,elevated
2026-07-23T14:57:04.952Z,92,extreme,59,elevated
2026-07-23T15:02:05.152Z,92,extreme,59,elevated
2026-07-23T15:07:12.977Z,92,extreme,59,elevated
2026-07-23T15:12:06.141Z,92,extreme,59,elevated
2026-07-23T15:17:09.972Z,92,extreme,59,elevated
2026-07-23T15:22:07.444Z,92,extreme,59,elevated
2026-07-23T15:27:10.865Z,92,extreme,59,elevated
2026-07-23T15:32:04.638Z,92,extreme,59,elevated
2026-07-23T15:37:04.954Z,92,extreme,59,elevated
2026-07-23T15:42:06.803Z,92,extreme,59,elevated
2026-07-23T15:47:10.423Z,92,extreme,59,elevated
2026-07-23T15:52:04.352Z,92,extreme,59,elevated
2026-07-23T15:57:13.082Z,92,extreme,59,elevated
2026-07-23T16:02:17.464Z,92,extreme,59,elevated
2026-07-23T16:07:09.776Z,92,extreme,59,elevated
2026-07-23T16:12:09.971Z,92,extreme,59,elevated
2026-07-23T16:17:04.421Z,92,extreme,59,elevated
2026-07-23T16:22:17.849Z,92,extreme,61,high
2026-07-23T16:27:05.822Z,92,extreme,61,high
2026-07-23T16:32:14.047Z,92,extreme,61,high
2026-07-23T16:37:13.201Z,92,extreme,61,high
